POCO,OPERADOR,ESTADO,BACIA,CAMPO,TERRA_MAR,CATEGORIA,SITUACAO,CONCLUSAO,TITULARIDADE
1-RJS-126A-RJ,,RJ,Campos,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,7/8/84 0:00,Público
1-RJS-126B-RJ,,RJ,Campos,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,9/29/84 0:00,Público
1-RJS-357-RJ,,RJ,Campos,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,4/15/87 0:00,Público
1-RJS-391-RJS,,RJ,Campos,ÁREA DO RJS-150,M,Pioneiro,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,2/6/88 0:00,Público
1-RJS-390-RJ,,RJ,Campos,,M,Pioneiro,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,7/19/88 0:00,Público
4-RJS-413D-RJ,,RJ,Campos,,M,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,11/25/90 0:00,Público
4-RJS-413A-RJ,,RJ,Campos,,M,Pioneiro Adjacente,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,10/31/91 0:00,Público
1-RJS-451-RJS,,RJ,Campos,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,10/21/92 0:00,Público
1-RJS-472-RJS,,RJ,Campos,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,3/10/93 0:00,Público
1-RJS-492-RJ,,RJ,Campos,,M,Pioneiro,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,10/24/94 0:00,Público
1-RJS-502-RJS,,RJ,Campos,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,10/13/94 0:00,Público
1-RJS-516-RJS,,RJ,Campos,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,2/20/97 0:00,Público
1-SES-50-SES,,SE,Sergipe,ÁREA DO SES-092 (Licitado),M,Pioneiro,ARRASADO,5/5/80 0:00,Público
1-SES-7-SE,,SE,Sergipe,,M,Pioneiro,ARRASADO,5/15/70 0:00,Público
1-BRSA-193-RN,Potiguar E&P S.A.,RN,Potiguar,,T,Pioneiro,ARRASADO,3/24/03 0:00,Público
1-FSJ-1-SE,,SE,Sergipe,,T,Pioneiro,DEVOLVIDO,3/8/83 0:00,Público
1-LA-1-SE,,SE,Sergipe,,T,Pioneiro,DEVOLVIDO,3/11/83 0:00,Público
4-RO-328-SE,Aurizônia Petróleo,SE,Sergipe,,T,Pioneiro Adjacente,ARRASADO,4/1/83 0:00,Público
3-SZ-235-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Extensão,DEVOLVIDO,5/21/83 0:00,Público
1-CPL-2-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Pioneiro,DEVOLVIDO,8/29/83 0:00,Público
1-IPA-1-SE,,SE,Sergipe,,T,Pioneiro,ARRASADO,11/21/83 0:00,Público
7-CG-5D-SE,,SE,Sergipe,,T,Desenvolvimento,ARRASADO,12/9/83 0:00,Público
1-CAV-2-SE,,SE,Sergipe,,T,Pioneiro,ARRASADO,12/9/83 0:00,Público
1-BD-2-SE,,SE,Sergipe,,T,Pioneiro,DEVOLVIDO,4/29/84 0:00,Público
7-CP-870-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,ARRASADO,4/20/84 0:00,Público
1-GU-1-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Pioneiro,DEVOLVIDO,3/27/85 0:00,Público
4-ATS-16-SE,Petrobras,SE,Sergipe,ATALAIA SUL,T,Pioneiro Adjacente,ARRASADO,5/14/85 0:00,Público
3-AG-6-SE,Petrobras,SE,Sergipe,AGUILHADA,T,Extensão,DEVOLVIDO,6/24/85 0:00,Público
1-MA-1-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Pioneiro,DEVOLVIDO,6/22/85 0:00,Público
1-AM-8-AM,,AM,Amazonas,,T,Pioneiro,ABANDONADO PERMANENTEMENTE,3/19/60 0:00,Público
2-MSST-2-AM,,AM,Amazonas,,T,Estratigráfico,ARRASADO,3/26/60 0:00,Público
1-RX-2-AM,,AM,Amazonas,,T,Pioneiro,ARRASADO,10/6/60 0:00,Público
1-AM-9-AM,,AM,Amazonas,,T,Pioneiro,ABANDONADO PERMANENTEMENTE,5/23/60 0:00,Público
2-SLST-1-AM,,AM,Amazonas,,T,Estratigráfico,ARRASADO,6/3/60 0:00,Público
2-UMST-1-AM,,AM,Amazonas,,T,Estratigráfico,ARRASADO,10/11/60 0:00,Público
7-ARGO-4HB-ESS,Shell Brasil,ES,Campos,ARGONAUTA,M,Desenvolvimento,ABANDONADO PERMANENTEMENTE,1/13/14 0:00,Público
7-PIR-270D-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,5/2/14 0:00,Público
7-LS-16-ES,Petrobras,ES,Espírito Santo,LAGOA SURUACA,T,Desenvolvimento,PRODUZINDO,4/26/83 0:00,Público
7-IBU-13D-ES,Petrobras,ES,Espírito Santo,INHAMBU,T,Desenvolvimento,PRODUZINDO,9/13/09 0:00,Público
1-PERN-3-ESS,Perenco Brasil,ES,Espírito Santo,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,6/28/13 0:00,Público
7-ET-713-RN,Petrobras,RN,Potiguar,ESTREITO,T,Desenvolvimento,PRODUZINDO,9/20/95 0:00,Público
7-RP-105-RN,Petrobras,RN,Potiguar,ESTREITO,T,Desenvolvimento,PRODUZINDO,1/8/96 0:00,Público
7-FAL-110D-ES,Petrobras,ES,Espírito Santo,FAZENDA ALEGRE,T,Desenvolvimento,PRODUZINDO,6/22/11 0:00,Público
1-BP-10-BAS,BP Energy,BA,Camamu,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,12/11/13 0:00,Público
1-VF-2-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Pioneiro,PRODUZINDO,12/13/66 0:00,Público
9-XRL-1D-RJS,Total E&P do Brasil,RJ,Campos,XERELETE,M,Especial,OUTRO,8/5/14 0:00,Público
7-TQ-92-BA,Petrobras,BA,Recôncavo,TAQUIPE,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,9/19/64 0:00,Público
7-FI-31-BA,Petrobras,BA,Recôncavo,FAZENDA IMBÉ,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,3/5/71 0:00,Público
7-NFC-12-BA,Petrobras,BA,Recôncavo,NORTE DE FAZENDA CARUAÇU,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,6/13/87 0:00,Público
3-FCN-24-ES,Petrobras,ES,Espírito Santo,FAZENDA CEDRO NORTE,T,Extensão,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,2/12/87 0:00,Público
7-ARG-18-RN,Petrobras,RN,Potiguar,ALTO DO RODRIGUES,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,2/13/82 0:00,Público
7-ARG-51-RN,Petrobras,RN,Potiguar,ALTO DO RODRIGUES,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,5/14/82 0:00,Público
3-SE-27-RN,Petrobras,RN,Potiguar,SERRARIA,T,Extensão,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,5/16/85 0:00,Público
7-ARG-75-RN,Petrobras,RN,Potiguar,ALTO DO RODRIGUES,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,9/3/82 0:00,Público
7-ARG-82-RN,Petrobras,RN,Potiguar,ALTO DO RODRIGUES,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,10/1/82 0:00,Público
7-ARG-102-RN,Petrobras,RN,Potiguar,ALTO DO RODRIGUES,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,1/12/83 0:00,Público
7-ARG-106A-RN,Petrobras,RN,Potiguar,ALTO DO RODRIGUES,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,3/8/83 0:00,Público
7-ARG-126-RN,Petrobras,RN,Potiguar,ALTO DO RODRIGUES,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,6/4/83 0:00,Público
7-ARG-137-RN,Petrobras,RN,Potiguar,ALTO DO RODRIGUES,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,7/29/83 0:00,Público
7-ARG-164-RN,Petrobras,RN,Potiguar,ALTO DO RODRIGUES,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,8/5/84 0:00,Público
7-MJ-72-BA,Petrobras,BA,Recôncavo,MATA DE SÃO JOÃO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,4/28/86 0:00,Público
7-MS-3-BA,Petrobras,BA,Recôncavo,MATA DE SÃO JOÃO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,9/24/54 0:00,Público
7-RO-32-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,9/14/76 0:00,Público
7-RO-33-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,10/19/76 0:00,Público
7-RO-42-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,1/9/78 0:00,Público
7-RO-45-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,2/1/80 0:00,Público
7-RO-46-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,3/26/80 0:00,Público
7-RO-60-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,8/31/82 0:00,Público
7-RO-62-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,10/14/82 0:00,Público
7-VD-3HP-RJS,Petrobras,RJ,Campos,VOADOR,M,Desenvolvimento,ABANDONADO PERMANENTEMENTE,8/11/99 0:00,Público
7-VD-10HPB-RJS,Petrobras,RJ,Campos,VOADOR,M,Desenvolvimento,ABANDONADO PERMANENTEMENTE,8/3/05 0:00,Público
9-BD-18HP-RJS,Trident Energy,RJ,Campos,BADEJO,M,Especial,ABANDONADO PERMANENTEMENTE,1/29/04 0:00,Público
9-BD-20HP-RJS,Trident Energy,RJ,Campos,BADEJO,M,Especial,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,5/13/09 0:00,Público
4-BRSA-1274D-BA,Petrobras,BA,Recôncavo,GUANAMBI,T,Pioneiro Adjacente,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,11/10/14 0:00,Público
3-PIR-145-AL,Petrobras,AL,Alagoas,PILAR,T,Extensão,ARRASADO,1/5/89 0:00,Público
7-PIR-109-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,ARRASADO,3/8/86 0:00,Público
7-PIR-121D-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,ARRASADO,7/4/86 0:00,Público
7-PIR-16-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,ARRASADO,11/8/83 0:00,Público
7-PIR-18-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,ARRASADO,11/21/83 0:00,Público
7-PIR-95-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,ARRASADO,11/13/85 0:00,Público
9-PIR-138-AL,Petrobras,AL,Alagoas,PILAR,T,Especial,ARRASADO,5/12/88 0:00,Público
7-MRL-42-RJS,Petrobras,RJ,Campos,MARLIM,M,Desenvolvimento,PRODUZINDO,12/21/95 0:00,Público
1-DEV-16-RJS,BP Energy,RJ,Campos,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,3/14/10 0:00,Público
6-DEV-18PA-RJS,BP Energy,RJ,Campos,,M,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,11/26/10 0:00,Público
7-AR-11-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,11/29/66 0:00,Público
7-AR-221-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,11/15/83 0:00,Público
8-AG-426DP-BA,Petrobras,BA,Recôncavo,ÁGUA GRANDE,T,Injeção,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,7/15/12 0:00,Público
7-CP-1870-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,ARRASADO,3/25/14 0:00,Público
7-CP-1881D-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,ARRASADO,4/13/13 0:00,Público
7-CP-189-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,4/18/71 0:00,Público
7-CP-1940D-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,ARRASADO,3/8/14 0:00,Público
7-CP-209-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,DEVOLVIDO,2/22/72 0:00,Público
7-CP-210D-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,DEVOLVIDO,3/14/72 0:00,Público
7-CP-246-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,ARRASADO,2/23/75 0:00,Público
7-CP-304-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,ARRASADO,12/2/76 0:00,Público
7-CP-329-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,9/1/77 0:00,Público
7-CP-332D-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,10/5/77 0:00,Público
1-GALP-22-RN,Petrogal Brasil,RN,Potiguar,,T,Pioneiro,ARRASADO,11/12/08 0:00,Público
1-GALP-23D-RN,Petrogal Brasil,RN,Potiguar,,T,Pioneiro,ARRASADO,12/13/08 0:00,Público
1-GALP-24-SE,Petrogal Brasil,SE,Sergipe,,T,Pioneiro,ARRASADO,12/12/08 0:00,Público
1-GALP-25-SE,Petrogal Brasil,SE,Sergipe,,T,Pioneiro,ARRASADO,5/9/09 0:00,Público
1-GALP-26-RN,Petrogal Brasil,RN,Potiguar,,T,Pioneiro,ARRASADO,1/31/09 0:00,Público
1-GALP-27-BA,Petrogal Brasil,BA,Mucuri,,T,Pioneiro,ARRASADO,1/13/09 0:00,Público
4-GALP-29-RN,Petrogal Brasil,RN,Potiguar,CHOPIM,T,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,3/22/09 0:00,Público
1-GALP-37-RN,Petrogal Brasil,RN,Potiguar,,T,Pioneiro,ARRASADO,3/7/11 0:00,Público
7-ARG-96-RN,Petrobras,RN,Potiguar,ALTO DO RODRIGUES,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,12/6/82 0:00,Público
7-ET-429-RN,Petrobras,RN,Potiguar,ESTREITO,T,Desenvolvimento,INJETANDO,1/21/88 0:00,Público
8-NA-20D-RJS,Petrobras,RJ,Campos,NAMORADO,M,Injeção,INJETANDO,11/4/84 0:00,Público
8-RO-39D-RJS,Petrobras,RJ,Campos,RONCADOR,M,Injeção,INJETANDO,4/10/03 0:00,Público
9-LUC-89D-AM,Petrobras,AM,Solimões,LESTE DO URUCU,T,Especial,ABANDONADO PERMANENTEMENTE,8/19/14 0:00,Público
3-BRSA-1070-SE,Petrobras,SE,Sergipe,MATO GROSSO,T,Extensão,ARRASADO,4/26/12 0:00,Público
3-BRSA-833-SE,Petrobras,SE,Sergipe,MATO GROSSO NOROESTE,T,Extensão,ABANDONADO PERMANENTEMENTE,6/13/10 0:00,Público
3-BRSA-1283-AL,Petrobras,AL,Alagoas,PILAR,T,Extensão,ARRASADO,7/31/15 0:00,Público
4-BRSA-846-SE,Petrobras,SE,Sergipe,ANGELIM,T,Pioneiro Adjacente,ARRASADO,7/23/10 0:00,Público
4-BRSA-1309-AL,Petrobras,AL,Alagoas,PILAR,T,Pioneiro Adjacente,ARRASADO,11/1/15 0:00,Público
7-AG-8-SE,Petrobras,SE,Sergipe,AGUILHADA,T,Desenvolvimento,DEVOLVIDO,10/21/86 0:00,Público
7-CL-49HP-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Desenvolvimento,PRODUZINDO,5/10/04 0:00,Público
7-CL-50HP-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Desenvolvimento,PRODUZINDO,5/16/04 0:00,Público
7-CL-51HP-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Desenvolvimento,PRODUZINDO,5/21/04 0:00,Público
7-CL-52HP-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Desenvolvimento,PRODUZINDO,5/24/04 0:00,Público
7-CP-1043-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,DEVOLVIDO,7/18/86 0:00,Público
7-CP-1055-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,DEVOLVIDO,10/1/86 0:00,Público
7-CP-1075-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,DEVOLVIDO,2/23/87 0:00,Público
7-CP-1082-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,DEVOLVIDO,3/16/87 0:00,Público
7-RO-65-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,11/26/82 0:00,Público
7-RO-74-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,6/8/83 0:00,Público
7-RO-84-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,10/18/84 0:00,Público
7-RO-105-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,9/8/90 0:00,Público
7-FAV-14-BA,Petrobras,BA,Recôncavo,FAZENDA ALVORADA,T,Desenvolvimento,PRODUZINDO,1/16/85 0:00,Público
7-CN-68D-RN,SPE 3R Petroleum,RN,Potiguar,SALINA CRISTAL,T,Desenvolvimento,PRODUZINDO,9/25/97 0:00,Público
7-FZB-735-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,PRODUZINDO,3/12/08 0:00,Público
7-XA-31D-CES,Petrobras,CE,Ceará,XARÉU,M,Desenvolvimento,PRODUZINDO,11/21/83 0:00,Público
7-FP-24-RN,Petrobras,RN,Potiguar,FAZENDA POCINHO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,2/21/83 0:00,Público
7-FP-43-RN,Petrobras,RN,Potiguar,FAZENDA POCINHO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,6/11/83 0:00,Público
9-RO-150D-RJS,Petrobras,RJ,Campos,RONCADOR,M,Especial,ABANDONADO PERMANENTEMENTE,11/20/13 0:00,Público
1-BRSA-245-RN,Potiguar E&P S.A.,RN,Potiguar,,T,Pioneiro,ARRASADO,10/17/03 0:00,Público
7-CH-45D-RJS,Petrobras,RJ,Campos,CHERNE,M,Desenvolvimento,PRODUZINDO,3/26/04 0:00,Público
7-FZB-633-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,PRODUZINDO,9/25/02 0:00,Público
7-LS-13-ES,Petrobras,ES,Espírito Santo,LAGOA SURUACA,T,Desenvolvimento,PRODUZINDO,10/5/82 0:00,Público
1-IMET-9D-BA,Imetame,BA,Recôncavo,,T,Pioneiro,"ABANDONADO/PARADO AGUARDANDO INTERVENÇÃO PARA AVALIAÇÃO, COMPLETAÇÃO OU RESTAURAÇÃO",10/23/13 0:00,Público
3-BP-11-RJS,BP Energy,RJ,Campos,,M,Extensão,ABANDONADO PERMANENTEMENTE,1/23/14 0:00,Público
7-SCR-115D-RN,SPE 3R Petroleum,RN,Potiguar,SALINA CRISTAL,T,Desenvolvimento,ARRASADO,10/31/10 0:00,Público
3-SI-6-BA,Petrobras,BA,Recôncavo,SESMARIA,T,Extensão,PRODUZINDO,12/30/69 0:00,Público
7-MRL-131HP-RJS,Petrobras,RJ,Campos,MARLIM,M,Desenvolvimento,ABANDONADO PERMANENTEMENTE,7/27/00 0:00,Público
7-BI-9D-RJS,Trident Energy,RJ,Campos,BICUDO,M,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,7/8/87 0:00,Público
4-ELPS-13-BAS,OP Energia,BA,Camamu,,M,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,3/12/03 0:00,Público
4-ELPS-12-BAS,OP Energia,BA,Camamu,,M,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,4/26/03 0:00,Público
7-SE-6-RN,Petrobras,RN,Potiguar,SERRARIA,T,Desenvolvimento,EM INTERVENÇÃO,11/2/83 0:00,Público
7-SZ-191-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Desenvolvimento,ARRASADO,11/27/80 0:00,Público
9-CL-20A-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Especial,ARRASADO,8/11/82 0:00,Público
9-CL-20B-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Especial,ARRASADO,10/28/82 0:00,Público
9-CL-20-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Especial,ARRASADO,8/9/82 0:00,Público
9-CL-45D-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Especial,ARRASADO,12/15/03 0:00,Público
1-CL-1-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Pioneiro,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,6/16/67 0:00,Público
7-CL-13-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,6/29/82 0:00,Público
7-SZ-207-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,4/20/81 0:00,Público
7-AR-147-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,PRODUZINDO,9/29/77 0:00,Público
7-AR-166-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,PRODUZINDO,9/2/81 0:00,Público
7-MG-435-BA,Petrobras,BA,Recôncavo,MIRANGA,T,Desenvolvimento,PRODUZINDO,7/29/89 0:00,Público
7-NFC-41-BA,Petrobras,BA,Recôncavo,NORTE DE FAZENDA CARUAÇU,T,Desenvolvimento,PRODUZINDO,12/17/89 0:00,Público
7-RI-19-BA,Petrobras,BA,Recôncavo,RIO ITARIRI,T,Desenvolvimento,PRODUZINDO,4/19/87 0:00,Público
1-GALP-39-RN,Petrogal Brasil,RN,Potiguar,,T,Pioneiro,ARRASADO,7/30/11 0:00,Público
1-GALP-40-RN,Petrogal Brasil,RN,Potiguar,,T,Pioneiro,ARRASADO,1/3/12 0:00,Público
1-GALP-41-RN,Petrogal Brasil,RN,Potiguar,,T,Pioneiro,ARRASADO,2/5/12 0:00,Público
7-BA-104-BA,Petrobras,BA,Recôncavo,BURACICA,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,2/13/64 0:00,Público
7-BA-412D-BA,Petrobras,BA,Recôncavo,BURACICA,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,2/25/04 0:00,Público
7-MGP-81DP-BA,Petrobras,BA,Recôncavo,MIRANGA,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,7/23/06 0:00,Público
1-RJS-252-RJ,Petrobras,RJ,Campos,MORÉIA,M,Pioneiro,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,5/16/83 0:00,Público
3-RJS-274-RJ,Petrobras,RJ,Campos,MORÉIA,M,Extensão,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,10/6/83 0:00,Público
7-BA-327-BA,Petrobras,BA,Recôncavo,BURACICA,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,9/13/88 0:00,Público
7-CX-20-BA,Petrobras,BA,Recôncavo,CEXIS,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,7/19/85 0:00,Público
7-CX-75D-BA,Petrobras,BA,Recôncavo,CEXIS,T,Desenvolvimento,ABANDONADO AGUARDANDO ABANDONO DEFINITIVO/ARRASAMENTO,1/30/94 0:00,Público
1-PTRA-11-MG,Petra Energia,MG,São Francisco,,T,Pioneiro,"ABANDONADO/PARADO AGUARDANDO INTERVENÇÃO PARA AVALIAÇÃO, COMPLETAÇÃO OU RESTAURAÇÃO",8/12/12 0:00,Público
1-PTRA-12-MG,Petra Energia,MG,São Francisco,,T,Pioneiro,"ABANDONADO/PARADO AGUARDANDO INTERVENÇÃO PARA AVALIAÇÃO, COMPLETAÇÃO OU RESTAURAÇÃO",10/18/12 0:00,Público
1-PTRA-13-MG,Petra Energia,MG,São Francisco,,T,Pioneiro,"ABANDONADO/PARADO AGUARDANDO INTERVENÇÃO PARA AVALIAÇÃO, COMPLETAÇÃO OU RESTAURAÇÃO",1/6/13 0:00,Público
1-PTRA-14-MG,Petra Energia,MG,São Francisco,,T,Pioneiro,"ABANDONADO/PARADO AGUARDANDO INTERVENÇÃO PARA AVALIAÇÃO, COMPLETAÇÃO OU RESTAURAÇÃO",11/1/12 0:00,Público
1-PTRA-8A-MG,Petra Energia,MG,São Francisco,,T,Pioneiro,"ABANDONADO/PARADO AGUARDANDO INTERVENÇÃO PARA AVALIAÇÃO, COMPLETAÇÃO OU RESTAURAÇÃO",8/21/12 0:00,Público
7-CP-1086-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,DEVOLVIDO,4/6/87 0:00,Público
7-CP-1162-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,DEVOLVIDO,12/10/87 0:00,Público
7-CP-1197-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,DEVOLVIDO,3/19/88 0:00,Público
7-CP-272-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,DEVOLVIDO,4/7/76 0:00,Público
